country,iso3c,date,pca_bag_pc1
Iraq,IRQ,2008-10-01,0.0448597958521558
Iraq,IRQ,2008-11-01,0.0549478676302448
Iraq,IRQ,2008-12-01,0.0334906872293857
Iraq,IRQ,2009-01-01,0.073787962306637
Iraq,IRQ,2009-02-01,0.0592550475799414
Iraq,IRQ,2009-03-01,0.0707052392486483
Iraq,IRQ,2009-04-01,0.040674798702248
Iraq,IRQ,2009-05-01,0.0794612101597349
Iraq,IRQ,2009-06-01,0.126488132617981
Iraq,IRQ,2009-07-01,0.0346789385632216
Iraq,IRQ,2009-08-01,0.0386687009012236
Iraq,IRQ,2009-09-01,0.0960017953263884
Iraq,IRQ,2009-10-01,0.0751775826694404
Iraq,IRQ,2009-11-01,0.0559200343515271
Iraq,IRQ,2009-12-01,0.0851702428686434
Iraq,IRQ,2010-01-01,0.0475978934299116
Iraq,IRQ,2010-02-01,0.0289276787102164
Iraq,IRQ,2010-03-01,0.0890671830526823
Iraq,IRQ,2010-04-01,0.0529440774308184
Iraq,IRQ,2010-05-01,0.0332811213720175
Iraq,IRQ,2010-06-01,0.0501713012971006
Iraq,IRQ,2010-07-01,0.0659472602569105
Iraq,IRQ,2010-08-01,0.0639919599254087
Iraq,IRQ,2010-09-01,0.0747748460692498
Iraq,IRQ,2010-10-01,0.0331258767153107
Iraq,IRQ,2010-11-01,0.0466535392499299
Iraq,IRQ,2010-12-01,0.0371781308864174
Iraq,IRQ,2011-01-01,0.0457392123510504
Iraq,IRQ,2011-02-01,0.0522123546420755
Iraq,IRQ,2011-03-01,0.0486407842006846
Iraq,IRQ,2011-05-01,0.018446589325782
Ireland,IRL,2003-01-01,0.00639358505588911
Ireland,IRL,2003-02-01,0.128190813637046
Ireland,IRL,2003-03-01,0.00890625181080616
Ireland,IRL,2003-04-01,0.00629860988482424
Ireland,IRL,2003-05-01,0.0673992183413332
Ireland,IRL,2003-07-01,0.00507211463275893
Ireland,IRL,2003-08-01,0.0558960211458996
Ireland,IRL,2003-09-01,0.0167619435646891
Ireland,IRL,2003-10-01,0.00479211612461729
Ireland,IRL,2003-12-01,0.00454047040289956
Ireland,IRL,2004-01-01,0.00615632457293432
Ireland,IRL,2004-02-01,0.0598126013733598
Ireland,IRL,2004-03-01,0.00674854474164411
Ireland,IRL,2004-04-01,0.00485621907288397
Ireland,IRL,2004-05-01,0.0530354786288657
Ireland,IRL,2004-06-01,0.00471418254735006
Ireland,IRL,2004-07-01,0.0217122382034609
Ireland,IRL,2004-08-01,0.134634086124855
Ireland,IRL,2004-09-01,0.0242736735055933
Ireland,IRL,2004-10-01,0.0206898391310818
Ireland,IRL,2004-11-01,0.0944203861972663
Ireland,IRL,2005-01-01,0.0159063946662564
Ireland,IRL,2005-02-01,0.16468888433319
Ireland,IRL,2005-03-01,0.0182800148702424
Ireland,IRL,2005-04-01,0.0152011239934363
Ireland,IRL,2005-05-01,0.121941010750211
Ireland,IRL,2005-06-01,0.00466346233354619
Ireland,IRL,2005-07-01,0.0138881307380548
Ireland,IRL,2005-08-01,0.0895968422860379
Ireland,IRL,2005-09-01,0.01040601071945
Ireland,IRL,2005-10-01,0.0134405452518567
Ireland,IRL,2006-01-01,0.0413889597635875
Ireland,IRL,2006-02-01,0.103490523494883
Ireland,IRL,2006-03-01,0.0316455918921846
Ireland,IRL,2006-04-01,0.0134591197287152
Ireland,IRL,2006-06-01,0.015076812391776
Ireland,IRL,2006-07-01,0.0171635671795138
Ireland,IRL,2006-08-01,0.0880847800302607
Ireland,IRL,2006-10-01,0.00355687304454382
Ireland,IRL,2006-11-01,0.129148753169073
Ireland,IRL,2006-12-01,0.00463839889068848
Ireland,IRL,2007-01-01,0.0245425563079601
Ireland,IRL,2007-02-01,0.0921483414116654
Ireland,IRL,2007-03-01,0.0256302612957046
Ireland,IRL,2007-04-01,0.0164492855868091
Ireland,IRL,2007-05-01,0.0268284125230982
Ireland,IRL,2007-06-01,0.113891820987082
Ireland,IRL,2007-07-01,0.0303599764004369
Ireland,IRL,2007-08-01,0.0280929742297348
Ireland,IRL,2007-09-01,0.120121003340115
Ireland,IRL,2007-11-01,0.0809050836979171
Ireland,IRL,2007-12-01,0.0453467260948111
Ireland,IRL,2008-01-01,0.0697006348011086
Ireland,IRL,2008-03-01,0.0342477509785968
Ireland,IRL,2008-04-01,0.114061964029239
Ireland,IRL,2008-05-01,0.0695284688013943
Ireland,IRL,2008-06-01,0.055355322539587
Ireland,IRL,2008-07-01,0.0528409621511604
Ireland,IRL,2008-08-01,0.0687617670822091
Ireland,IRL,2008-09-01,0.0839987055287365
Ireland,IRL,2008-10-01,0.169485593637038
Ireland,IRL,2008-11-01,0.148748337052704
Ireland,IRL,2008-12-01,0.147031702316561
Ireland,IRL,2009-01-01,0.232757044342733
Ireland,IRL,2009-02-01,0.233593330518044
Ireland,IRL,2009-03-01,0.189806885567852
Ireland,IRL,2009-04-01,0.240863906454675
Ireland,IRL,2009-05-01,0.25762982116397
Ireland,IRL,2009-07-01,0.173699769904459
Ireland,IRL,2009-08-01,0.157440099360731
Ireland,IRL,2009-09-01,0.156064380109424
Ireland,IRL,2009-10-01,0.146542745749863
Ireland,IRL,2009-11-01,0.108314813233614
Ireland,IRL,2009-12-01,0.105837914148079
Ireland,IRL,2010-01-01,0.123939986897612
Ireland,IRL,2010-02-01,0.150242612360726
Ireland,IRL,2010-03-01,0.113882900817219
Ireland,IRL,2010-04-01,0.0522455458609055
Ireland,IRL,2010-05-01,0.105191073566679
Ireland,IRL,2010-06-01,0.177944221489878
Ireland,IRL,2010-07-01,0.209447924860203
Ireland,IRL,2010-08-01,0.173375746150522
Ireland,IRL,2010-10-01,0.34091650554889
Ireland,IRL,2010-11-01,0.259496867820463
Ireland,IRL,2010-12-01,0.54662824890631
Ireland,IRL,2011-01-01,0.425424018452783
Ireland,IRL,2011-02-01,0.479187446202698
Ireland,IRL,2011-03-01,0.54158076624522
Ireland,IRL,2011-04-01,0.587902451131608
Ireland,IRL,2011-05-01,0.466044548600206
Ireland,IRL,2011-06-01,0.385576259019201
Israel,ISR,2003-01-01,0.473816010454138
Israel,ISR,2003-03-01,0.0772040763943243
Israel,ISR,2003-04-01,0.504153360550427
Israel,ISR,2003-05-01,0.0887403018171208
Israel,ISR,2003-06-01,0.0886240341948482
Israel,ISR,2003-07-01,0.397367937008184
Israel,ISR,2003-08-01,0.0823987132454912
Israel,ISR,2003-09-01,0.0846609648414882
Israel,ISR,2003-10-01,0.343868016965575
Israel,ISR,2003-11-01,0.0668106891063521
Israel,ISR,2003-12-01,0.0678792579472628
Israel,ISR,2004-02-01,0.0659175997946726
Israel,ISR,2004-03-01,0.0650673563036401
Israel,ISR,2004-04-01,0.156822972097522
Israel,ISR,2004-05-01,0.105535287288988
Israel,ISR,2004-06-01,0.091473539745809
Israel,ISR,2004-07-01,0.386915246170081
Israel,ISR,2004-08-01,0.103946055634233
Israel,ISR,2004-10-01,0.503361351417778
Israel,ISR,2004-12-01,0.11392260043689
Israel,ISR,2005-01-01,0.392210558788327
Israel,ISR,2005-02-01,0.106686877372087
Israel,ISR,2005-03-01,0.104817107975003
Israel,ISR,2005-04-01,0.474583713873502
Israel,ISR,2005-05-01,0.104671882752674
Israel,ISR,2005-06-01,0.102834114627606
Israel,ISR,2005-07-01,0.457425520714708
Israel,ISR,2005-08-01,0.109566444332146
Israel,ISR,2005-10-01,0.491380863090571
Israel,ISR,2005-11-01,0.125071747383228
Israel,ISR,2005-12-01,0.133499281580424
Israel,ISR,2006-01-01,0.480846846817924
Israel,ISR,2006-02-01,0.114730511871683
Israel,ISR,2006-03-01,0.118210282179451
Israel,ISR,2006-04-01,0.556899788696551
Israel,ISR,2006-05-01,0.096286146182336
Israel,ISR,2006-06-01,0.093833812104117
Israel,ISR,2006-07-01,0.452359912885574
Israel,ISR,2006-08-01,0.0516716145927201
Israel,ISR,2006-09-01,0.0471245486949357
Israel,ISR,2006-10-01,0.231414725918966
Israel,ISR,2006-11-01,0.0391379469929567
Israel,ISR,2007-01-01,0.195086133636532
Israel,ISR,2007-02-01,0.0509116309228979
Israel,ISR,2007-03-01,0.0448158703064249
Israel,ISR,2007-04-01,0.258081590635453
Israel,ISR,2007-05-01,0.0436561922833766
Israel,ISR,2007-06-01,0.0446327651238253
Israel,ISR,2007-07-01,0.198457430082442
Israel,ISR,2007-08-01,0.0468326514887621
Israel,ISR,2007-09-01,0.108578372814657
Israel,ISR,2007-10-01,0.465081168241918
Israel,ISR,2007-11-01,0.112676312895821
Israel,ISR,2007-12-01,0.148932605905284
Israel,ISR,2008-01-01,0.126693941464387
Israel,ISR,2008-02-01,0.137323162543199
Israel,ISR,2008-03-01,0.127830256096001
Israel,ISR,2008-04-01,0.206497574907936
Israel,ISR,2008-05-01,0.154734548100896
Israel,ISR,2008-07-01,0.129570982536489
Israel,ISR,2008-08-01,0.13505133821288
Israel,ISR,2008-09-01,0.131939265234859
Israel,ISR,2008-10-01,0.283536107780733
Israel,ISR,2008-11-01,0.218454359225122
Israel,ISR,2008-12-01,0.206146716123789
Israel,ISR,2009-01-01,0.186289191232788
Israel,ISR,2009-02-01,0.198720763720895
Israel,ISR,2009-03-01,0.249043321781855
Israel,ISR,2009-05-01,0.181609311333058
Israel,ISR,2009-06-01,0.183370162445827
Israel,ISR,2009-07-01,0.176360449962929
Israel,ISR,2009-08-01,0.231068850214451
Israel,ISR,2009-09-01,0.189497742179601
Israel,ISR,2009-10-01,0.220951518986896
Israel,ISR,2009-11-01,0.15601787302124
Israel,ISR,2009-12-01,0.158388905351593
Israel,ISR,2010-02-01,0.179738514628738
Israel,ISR,2010-03-01,0.198961254138836
Israel,ISR,2010-04-01,0.212623049490587
Israel,ISR,2010-05-01,0.156940593914519
Israel,ISR,2010-07-01,0.0935967634493994
Israel,ISR,2010-08-01,0.108338286992956
Israel,ISR,2010-09-01,0.120921479486243
Israel,ISR,2010-10-01,0.123877582057107
Israel,ISR,2010-11-01,0.120379302463046
Israel,ISR,2010-12-01,0.0924418111341153
Israel,ISR,2011-01-01,0.131766962409717
Israel,ISR,2011-03-01,0.106446372845377
Israel,ISR,2011-04-01,0.137876953418013
Israel,ISR,2011-05-01,0.164914781907229
Israel,ISR,2011-06-01,0.0948158754424008
Italy,ITA,2003-01-01,0.0655223110512067
Italy,ITA,2003-02-01,0.0045029524454548
Italy,ITA,2003-03-01,0.0045029524454548
Italy,ITA,2003-04-01,0.0656536039061134
Italy,ITA,2003-06-01,0.0167717451286837
Italy,ITA,2003-08-01,0.0170776976343952
Italy,ITA,2003-09-01,0.0242845385222208
Italy,ITA,2003-10-01,0.0733972209770837
Italy,ITA,2004-01-01,0.238331960714273
Italy,ITA,2004-02-01,0.0534699877805529
Italy,ITA,2004-03-01,0.0348889050446668
Italy,ITA,2004-04-01,0.162058216977949
Italy,ITA,2004-05-01,0.0319054559233255
Italy,ITA,2004-06-01,0.0243859274618273
Italy,ITA,2004-07-01,0.050069087677219
Italy,ITA,2004-09-01,0.05590844282482
Italy,ITA,2004-10-01,0.115451824001996
Italy,ITA,2004-11-01,0.0415515948186997
Italy,ITA,2005-01-01,0.144072408887941
Italy,ITA,2005-04-01,0.0146181107671009
Italy,ITA,2005-05-01,0.158238231970198
Italy,ITA,2005-06-01,0.0224758359936474
Italy,ITA,2005-07-01,0.0167058871592572
Italy,ITA,2005-08-01,0.18047844691732
Italy,ITA,2005-09-01,0.0294393330394555
Italy,ITA,2005-10-01,0.0543276244983276
Italy,ITA,2005-11-01,0.23118369227108
Italy,ITA,2005-12-01,0.0439760582771727
Italy,ITA,2006-01-01,0.0801092869060447
Italy,ITA,2006-02-01,0.307030704236544
Italy,ITA,2006-03-01,0.0286384513362306
Italy,ITA,2006-04-01,0.0232878920920685
Italy,ITA,2006-05-01,0.151213192087017
Italy,ITA,2006-06-01,0.050002696841756
Italy,ITA,2006-07-01,0.0535748863613958
Italy,ITA,2006-08-01,0.142995713736838
Italy,ITA,2006-09-01,0.0194581775729428
Italy,ITA,2006-10-01,0.0431241373100796
Italy,ITA,2006-11-01,0.246405457145678
Italy,ITA,2006-12-01,0.0245859593392823
Italy,ITA,2007-01-01,0.0503253061642007
Italy,ITA,2007-02-01,0.183235549492069
Italy,ITA,2007-03-01,0.0185801193994957
Italy,ITA,2007-04-01,0.0161563309482875
Italy,ITA,2007-05-01,0.15668245293283
Italy,ITA,2007-06-01,0.0404518904427763
Italy,ITA,2007-07-01,0.0381995363653404
Italy,ITA,2007-08-01,0.192072543009457
Italy,ITA,2007-09-01,0.109519792561833
Italy,ITA,2007-11-01,0.278254354179459
Italy,ITA,2007-12-01,0.159242531934372
Italy,ITA,2008-01-01,0.11360110138388
Italy,ITA,2008-02-01,0.101232610573791
Italy,ITA,2008-03-01,0.109971848366431
Italy,ITA,2008-05-01,0.0984247292813901
Italy,ITA,2008-07-01,0.119753992790554
Italy,ITA,2008-08-01,0.0908676352656319
Italy,ITA,2008-09-01,0.117216816720334
Italy,ITA,2008-10-01,0.263738566121113
Italy,ITA,2008-11-01,0.355908021492199
Italy,ITA,2008-12-01,0.290797863372181
Italy,ITA,2009-01-01,0.248309367042599
Italy,ITA,2009-02-01,0.248186578351006
Italy,ITA,2009-03-01,0.270414297797795
Italy,ITA,2009-04-01,0.123573513889909
Italy,ITA,2009-05-01,0.160250281766488
Italy,ITA,2009-06-01,0.240866307966891
Italy,ITA,2009-07-01,0.140032589715739
Italy,ITA,2009-08-01,0.215505098837105
Italy,ITA,2009-09-01,0.140764148371664
Italy,ITA,2009-10-01,0.147070344796217
Italy,ITA,2009-11-01,0.155229598384447
Italy,ITA,2010-01-01,0.140121868099864
Italy,ITA,2010-02-01,0.140379995921173
Italy,ITA,2010-04-01,0.0914495494994189
Italy,ITA,2010-05-01,0.117183822286222
Italy,ITA,2010-06-01,0.10523958731345
Italy,ITA,2010-07-01,0.101857681675161
Italy,ITA,2010-08-01,0.152212271002457
Italy,ITA,2010-09-01,0.102179094773722
Italy,ITA,2010-10-01,0.106209601378528
Italy,ITA,2010-11-01,0.344398193733151
Italy,ITA,2010-12-01,0.321164183664773
Italy,ITA,2011-01-01,0.293242411479629
Italy,ITA,2011-03-01,0.148096442541892
Italy,ITA,2011-06-01,0.0974748974156327
Jamaica,JAM,2003-01-01,0.213754313506399
Jamaica,JAM,2003-03-01,0.0655467721016897
Jamaica,JAM,2003-05-01,0.038167287271843
Jamaica,JAM,2003-06-01,0.0515803132885548
Jamaica,JAM,2003-07-01,0.16312874976282
Jamaica,JAM,2003-08-01,0.0520934949641467
Jamaica,JAM,2003-09-01,0.0417689268071251
Jamaica,JAM,2003-10-01,0.129197188732459
Jamaica,JAM,2003-11-01,0.0281696364885653
Jamaica,JAM,2003-12-01,0.0271497043769097
Jamaica,JAM,2004-01-01,0.144248167591213
Jamaica,JAM,2004-03-01,0.0102096439589687
Jamaica,JAM,2004-05-01,0.0338386766445173
Jamaica,JAM,2004-06-01,0.0227791702857595
Jamaica,JAM,2004-07-01,0.192559395637161
Jamaica,JAM,2004-08-01,0.0281004213400818
Jamaica,JAM,2004-09-01,0.0199134756049329
Jamaica,JAM,2004-10-01,0.171569742308485
Jamaica,JAM,2004-11-01,0.0175850082870695
Jamaica,JAM,2004-12-01,0.0175850082870695
Jamaica,JAM,2005-02-01,0.0181856386286308
Jamaica,JAM,2005-03-01,0.0206451515457423
Jamaica,JAM,2005-04-01,0.143201583736458
Jamaica,JAM,2005-05-01,0.0232058105479844
Jamaica,JAM,2005-06-01,0.0235738122712891
Jamaica,JAM,2005-07-01,0.241631027432172
Jamaica,JAM,2005-08-01,0.0186591707629978
Jamaica,JAM,2005-09-01,0.00712560337325003
Jamaica,JAM,2005-10-01,0.266914536770407
Jamaica,JAM,2005-11-01,0.00831202251194287
Jamaica,JAM,2005-12-01,0.00831202251194287
Jamaica,JAM,2006-01-01,0.205786021701151
Jamaica,JAM,2006-02-01,0.00798573548514894
Jamaica,JAM,2006-04-01,0.167883513804069
Jamaica,JAM,2006-05-01,0.00820149392763218
Jamaica,JAM,2006-06-01,0.00932648149078942
Jamaica,JAM,2006-08-01,0.0102016511070368
Jamaica,JAM,2006-09-01,0.00945266866064867
Jamaica,JAM,2006-10-01,0.0219810463512093
Jamaica,JAM,2006-11-01,0.0231059280219667
Jamaica,JAM,2006-12-01,0.174476954762368
Jamaica,JAM,2007-01-01,0.0228347343932659
Jamaica,JAM,2007-02-01,0.0345457340011713
Jamaica,JAM,2007-03-01,0.2007193810496
Jamaica,JAM,2007-05-01,0.0230727846336153
Jamaica,JAM,2007-06-01,0.169475073342097
Jamaica,JAM,2007-07-01,0.00790478236751948
Jamaica,JAM,2007-08-01,0.00788708643214019
Jamaica,JAM,2007-09-01,0.182969018248264
Jamaica,JAM,2007-10-01,0.0542943929132872
Jamaica,JAM,2007-11-01,0.0594144713140957
Jamaica,JAM,2007-12-01,0.0870126498377068
Jamaica,JAM,2008-01-01,0.123542275071279
Jamaica,JAM,2008-02-01,0.102631980291766
Jamaica,JAM,2008-03-01,0.0939652448753856
Jamaica,JAM,2008-04-01,0.0366242919396037
Jamaica,JAM,2008-06-01,0.0712399157005656
Jamaica,JAM,2008-07-01,0.0595070218804626
Jamaica,JAM,2008-08-01,0.0664744858893637
Jamaica,JAM,2008-10-01,0.120115041383123
Jamaica,JAM,2008-11-01,0.189606309365689
Jamaica,JAM,2008-12-01,0.204711872950683
Jamaica,JAM,2009-01-01,0.225878767090892
Jamaica,JAM,2009-02-01,0.191559166318418
Jamaica,JAM,2009-03-01,0.167579613996812
Jamaica,JAM,2009-04-01,0.188111803023532
Jamaica,JAM,2009-06-01,0.251036155757798
Jamaica,JAM,2009-07-01,0.224971912884519
Jamaica,JAM,2009-08-01,0.117078028445472
Jamaica,JAM,2009-10-01,0.168146720886095
Jamaica,JAM,2009-11-01,0.215074124673604
Jamaica,JAM,2009-12-01,0.182976741101797
Jamaica,JAM,2010-01-01,0.136749777626644
Jamaica,JAM,2010-02-01,0.186045544741202
Jamaica,JAM,2010-03-01,0.112472717855956
Jamaica,JAM,2010-04-01,0.134289400468123
Jamaica,JAM,2010-05-01,0.0980828256076375
Jamaica,JAM,2010-06-01,0.174798864661935
Jamaica,JAM,2010-07-01,0.12422390730672
Jamaica,JAM,2010-08-01,0.120023382781888
Jamaica,JAM,2010-09-01,0.184340429061153
Jamaica,JAM,2010-10-01,0.0896598355951559
Jamaica,JAM,2010-12-01,0.100022493863227
Jamaica,JAM,2011-01-01,0.0419142482138224
Jamaica,JAM,2011-02-01,0.071076527088597
Jamaica,JAM,2011-03-01,0.0249623388689578
Jamaica,JAM,2011-04-01,0.0511038295200268
Jamaica,JAM,2011-05-01,0.0275412465434309
Jamaica,JAM,2011-06-01,0.0817129825068632
Japan,JPN,2003-01-01,0.0728425752010701
Japan,JPN,2003-02-01,0.0717735137911591
Japan,JPN,2003-04-01,0.0609603224860447
Japan,JPN,2003-05-01,0.0690455795817514
Japan,JPN,2003-06-01,0.45889113752046
Japan,JPN,2003-07-01,0.0659405445817818
Japan,JPN,2003-08-01,0.0795710100834094
Japan,JPN,2003-09-01,0.423387898823779
Japan,JPN,2003-10-01,0.0215815100073076
Japan,JPN,2003-11-01,0.00970691063298707
Japan,JPN,2004-02-01,0.0137300232487497
Japan,JPN,2004-03-01,0.331870054518042
Japan,JPN,2004-05-01,0.0449216543097171
Japan,JPN,2004-06-01,0.461211828396996
Japan,JPN,2004-07-01,0.0805242387254764
Japan,JPN,2004-08-01,0.0840924774675965
Japan,JPN,2004-09-01,0.259425138465289
Japan,JPN,2004-10-01,0.0546292203919135
Japan,JPN,2004-11-01,0.014701204765436
Japan,JPN,2004-12-01,0.095090705640964
Japan,JPN,2005-01-01,0.0346848461751828
Japan,JPN,2005-02-01,0.0268475501128185
Japan,JPN,2005-03-01,0.245036316237529
Japan,JPN,2005-04-01,0.0339281788476862
Japan,JPN,2005-05-01,0.0302369635786667
Japan,JPN,2005-06-01,0.398102293678592
Japan,JPN,2005-07-01,0.0273440770129975
Japan,JPN,2005-08-01,0.0210800111541408
Japan,JPN,2005-09-01,0.336124769075777
Japan,JPN,2005-10-01,0.00723266535602092
Japan,JPN,2005-11-01,0.0453476156637252
Japan,JPN,2005-12-01,0.345199332433938
Japan,JPN,2006-01-01,0.0216484667761707
Japan,JPN,2006-02-01,0.0349722959274469
Japan,JPN,2006-03-01,0.326356683397777
Japan,JPN,2006-04-01,0.0230744927578093
Japan,JPN,2006-06-01,0.376442261595122
Japan,JPN,2006-07-01,0.0324435894088708
Japan,JPN,2006-08-01,0.0351510365236602
Japan,JPN,2006-09-01,0.414217801299859
Japan,JPN,2006-10-01,0.0197508370217904
Japan,JPN,2006-11-01,0.0357753203769069
Japan,JPN,2006-12-01,0.345575409530401
Japan,JPN,2007-01-01,0.0523359077928673
Japan,JPN,2007-02-01,0.0241389321017654
Japan,JPN,2007-03-01,0.275571773284715
Japan,JPN,2007-04-01,0.0203870424556017
Japan,JPN,2007-05-01,0.0221739111012895
Japan,JPN,2007-06-01,0.398965354224003
Japan,JPN,2007-07-01,0.0196240651390773
Japan,JPN,2007-08-01,0.050503173958803
Japan,JPN,2007-09-01,0.455992433974699
Japan,JPN,2007-10-01,0.137385720383532
Japan,JPN,2007-11-01,0.0774185980012871
Japan,JPN,2007-12-01,0.0967642069048389
Japan,JPN,2008-01-01,0.150287386405948
Japan,JPN,2008-02-01,0.12339970085762
Japan,JPN,2008-03-01,0.099767318420719
Japan,JPN,2008-04-01,0.0747058686980697
Japan,JPN,2008-05-01,0.170801559994558
Japan,JPN,2008-06-01,0.0659596447724482
Japan,JPN,2008-07-01,0.0975849862614529
Japan,JPN,2008-08-01,0.1075376204629
Japan,JPN,2008-09-01,0.220414605947435
Japan,JPN,2008-10-01,0.239600803750579
Japan,JPN,2008-11-01,0.264264605931094
Japan,JPN,2008-12-01,0.177732439104225
Japan,JPN,2009-01-01,0.310045441886339
Japan,JPN,2009-02-01,0.249576571784174
Japan,JPN,2009-03-01,0.234515637465635
Japan,JPN,2009-04-01,0.244671150448142
Japan,JPN,2009-05-01,0.1967034444322
Japan,JPN,2009-06-01,0.0755345754061337
Japan,JPN,2009-07-01,0.168256897383303
Japan,JPN,2009-08-01,0.242579255133352
Japan,JPN,2009-09-01,0.0585879102866154
Japan,JPN,2009-10-01,0.088593114419708
Japan,JPN,2009-11-01,0.195026460844579
Japan,JPN,2009-12-01,0.0814669429846547
Japan,JPN,2010-01-01,0.0830007738113463
Japan,JPN,2010-02-01,0.0867806018007905
Japan,JPN,2010-04-01,0.0982735719783603
Japan,JPN,2010-05-01,0.146843109563126
Japan,JPN,2010-06-01,0.0922956026139881
Japan,JPN,2010-07-01,0.124395285726289
Japan,JPN,2010-08-01,0.167886510543106
Japan,JPN,2010-09-01,0.0654263359684454
Japan,JPN,2010-10-01,0.0773603405063498
Japan,JPN,2010-11-01,0.11839323400572
Japan,JPN,2010-12-01,0.0692704117624427
Japan,JPN,2011-01-01,0.0690201962257859
Japan,JPN,2011-02-01,0.105374078054458
Japan,JPN,2011-03-01,0.0967920516832398
Japan,JPN,2011-04-01,0.101921668254607
Japan,JPN,2011-05-01,0.159432377905132
Japan,JPN,2011-06-01,0.117806190017216
Jordan,JOR,2003-02-01,0.0608190153626876
Jordan,JOR,2003-04-01,0.0461681501851484
Jordan,JOR,2003-06-01,0.248518435793103
Jordan,JOR,2003-07-01,0.051920378885305
Jordan,JOR,2003-08-01,0.0607273204883899
Jordan,JOR,2003-09-01,0.232822014980444
Jordan,JOR,2003-10-01,0.0430600212623476
Jordan,JOR,2003-11-01,0.0541287379325015
Jordan,JOR,2003-12-01,0.223296579512276
Jordan,JOR,2004-01-01,0.039089937424458
Jordan,JOR,2004-02-01,0.0446175789320555
Jordan,JOR,2004-03-01,0.255716349986275
Jordan,JOR,2004-05-01,0.114117842660085
Jordan,JOR,2004-06-01,0.197892841435622
Jordan,JOR,2004-07-01,0.0667811771371625
Jordan,JOR,2004-08-01,0.0826048428170673
Jordan,JOR,2004-09-01,0.262207937538719
Jordan,JOR,2004-10-01,0.0927522322312309
Jordan,JOR,2004-11-01,0.0976127621786597
Jordan,JOR,2004-12-01,0.320124328939418
Jordan,JOR,2005-01-01,0.0794486350499311
Jordan,JOR,2005-03-01,0.283975819429129
Jordan,JOR,2005-04-01,0.0657750122158234
Jordan,JOR,2005-05-01,0.0847465398605311
Jordan,JOR,2005-06-01,0.200130446284128
Jordan,JOR,2005-08-01,0.0611650837387172
Jordan,JOR,2005-09-01,0.336101120284356
Jordan,JOR,2005-10-01,0.0944162536536469
Jordan,JOR,2005-11-01,0.0623021046641532
Jordan,JOR,2005-12-01,0.210703973866993
Jordan,JOR,2006-01-01,0.059450237321207
Jordan,JOR,2006-04-01,0.0614424777287864
Jordan,JOR,2006-06-01,0.191519989450648
Jordan,JOR,2006-07-01,0.0614027894944508
Jordan,JOR,2006-08-01,0.0580538895435319
Jordan,JOR,2006-09-01,0.176465020749366
Jordan,JOR,2006-10-01,0.0322479860304993
Jordan,JOR,2006-11-01,0.0322065987061372
Jordan,JOR,2006-12-01,0.102903369347741
Jordan,JOR,2007-02-01,0.053954147836817
Jordan,JOR,2007-04-01,0.0610415337009986
Jordan,JOR,2007-05-01,0.0576933539557843
Jordan,JOR,2007-06-01,0.191898161172463
Jordan,JOR,2007-08-01,0.0705388380207991
Jordan,JOR,2007-09-01,0.156634132923246
Jordan,JOR,2007-10-01,0.0455256279115341
Jordan,JOR,2007-11-01,0.0615971044898719
Jordan,JOR,2007-12-01,0.0733828998358696
Jordan,JOR,2008-01-01,0.0649512357917637
Jordan,JOR,2008-02-01,0.0546826698969978
Jordan,JOR,2008-03-01,0.100721884894676
Jordan,JOR,2008-04-01,0.0499120817654618
Jordan,JOR,2008-05-01,0.0735708632311236
Jordan,JOR,2008-06-01,0.0640478749236138
Jordan,JOR,2008-07-01,0.0713868514236502
Jordan,JOR,2008-08-01,0.0824329982415815
Jordan,JOR,2008-09-01,0.0872111982681357
Jordan,JOR,2008-10-01,0.160985037637044
Jordan,JOR,2008-11-01,0.121611493887419
Jordan,JOR,2008-12-01,0.129182716569529
Jordan,JOR,2009-01-01,0.0971655207302087
Jordan,JOR,2009-02-01,0.126347366272192
Jordan,JOR,2009-04-01,0.165456759188757
Jordan,JOR,2009-05-01,0.140415790142284
Jordan,JOR,2009-07-01,0.194669079773895
Jordan,JOR,2009-08-01,0.239054950180832
Jordan,JOR,2009-09-01,0.160291671243554
Jordan,JOR,2009-10-01,0.0746972516357034
Jordan,JOR,2009-11-01,0.144923040600392
Jordan,JOR,2010-01-01,0.134633977246126
Jordan,JOR,2010-02-01,0.169605769206014
Jordan,JOR,2010-05-01,0.139993913047093
Jordan,JOR,2010-06-01,0.0938592365680504
Jordan,JOR,2010-07-01,0.0826032360581371
Jordan,JOR,2010-08-01,0.0777435038637719
Jordan,JOR,2010-10-01,0.103691805467258
Jordan,JOR,2010-11-01,0.10469135596472
Jordan,JOR,2010-12-01,0.0756698798458465
Jordan,JOR,2011-02-01,0.0740600207106819
Jordan,JOR,2011-03-01,0.113081509667803
Jordan,JOR,2011-05-01,0.0798719949794361
Jordan,JOR,2011-06-01,0.07367463984378
Kazakhstan,KAZ,2003-01-01,0.162753528880612
Kazakhstan,KAZ,2003-02-01,0.0097234347187384
Kazakhstan,KAZ,2003-03-01,0.0148239270468869
Kazakhstan,KAZ,2003-04-01,0.206434787314558
Kazakhstan,KAZ,2003-05-01,0.0182204461963445
Kazakhstan,KAZ,2003-06-01,0.0142815951434191
Kazakhstan,KAZ,2003-07-01,0.177754341737097
Kazakhstan,KAZ,2003-08-01,0.0217621099081686
Kazakhstan,KAZ,2003-09-01,0.0307969267912385
