"iso2c","country","date","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C1_ma"
"CU","Cuba",2008-10-01,0.39558790286046,0.397676437154467,0.509705324756903,0.77400490848261,0.261181131855517,0.435063242251046,0.616719543849568,0.408531111628427,0.771506637457853,0.497290570023934,0.347276112768905
"CU","Cuba",2008-11-01,0.423430226773817,0.350301734427482,0.491999249560864,0.739533010391208,0.253987914256266,0.487797505233074,0.551436182087271,0.422947537317604,0.661534440758663,0.629693713622965,0.409509064817139
"CU","Cuba",2008-12-01,0.459230219646153,0.358939080531953,0.485956900272086,0.686293813790781,0.254311578988088,0.500899301691949,0.549321854125605,0.333839403527092,0.784394221241945,0.534243860998605,0.441330223209985
"CU","Cuba",2009-01-01,0.468873785962105,0.462456963761428,0.612259303299688,0.660831313141461,0.285019304783768,0.712675857307069,0.295455056850024,0.347265227829506,0.805493493839026,0.697479839371593,0.464052002804129
"CU","Cuba",2009-02-01,0.430664716327633,0.433357973002634,0.530216367092975,0.769568067629149,0.209131521526946,0.664929262591522,0.352331738723037,0.321068722356124,0.838913244434485,0.676313568698308,0.449769251144869
"CU","Cuba",2009-03-01,0.450034642401501,0.432908278389602,0.508786524290116,0.694104868521856,0.228181616651222,0.709612195255038,0.411832124533094,0.363384034277774,0.839838517800759,0.699846362920523,0.440349679364567
"CU","Cuba",2009-04-01,0.443601534363728,0.458787826435888,0.545331432269957,0.701676653906341,0.252183951871239,0.720992503349806,0.364806937733518,0.325239389659203,0.849634406461764,0.665330506218489,0.446818088382615
"CU","Cuba",2009-05-01,0.485319706083042,0.392170540539061,0.506840993612182,0.670540306905003,0.266494403468646,0.63104047886941,0.415100682267928,0.267858357909719,0.811253043603336,0.630848982328206,0.464460620223385
"CU","Cuba",2009-06-01,0.475805580540164,0.42251602343776,0.484935935933637,0.763898626240091,0.33338592978473,0.627914093641555,0.486393294922445,0.250599975793146,0.782672655529477,0.701794187317998,0.480562643311603
"CU","Cuba",2009-07-01,0.451746903713988,0.348948973607597,0.507669668672989,0.714531768809021,0.23303094603211,0.52610856641151,0.437596658886052,0.211979191300783,0.76697263178444,0.729914796319996,0.463776242127076
"CU","Cuba",2009-08-01,0.545195426733612,0.366778377636073,0.579932354659505,0.708623237372044,0.322527755794083,0.470063834516072,0.423720833207539,0.17820046587635,0.769787597322236,0.713172516154762,0.4984711652238
"CU","Cuba",2009-09-01,0.466285212917323,0.350509711920016,0.525444923850381,0.67278807897647,0.331381169767751,0.498443250599723,0.412848433478741,0.226778336290288,0.866397871255415,0.69653469226812,0.505740319825468
"CU","Cuba",2009-10-01,0.439172805332737,0.407866493573674,0.692222709494056,0.596268021365221,0.344316156972871,0.489888308250051,0.323031369108586,0.226063624036653,0.762272332135216,0.748795646811358,0.45272900912503
"CU","Cuba",2009-11-01,0.38810575103844,0.408402093417727,0.694505828595765,0.551840196795316,0.359428286675848,0.510329328568939,0.32014167215009,0.252675542668154,0.765152255587829,0.739584145109993,0.413639278185589
"CU","Cuba",2010-01-01,0.524438102462626,0.413876424518572,0.699705538635537,0.676654004536991,0.349756767365944,0.439836543358315,0.461322313911382,0.307163874371786,0.668256692948771,0.669167615967235,0.456271926750533
"CU","Cuba",2010-02-01,0.529999604387617,0.306986356743534,0.611996048712553,0.599423307655687,0.432961131488772,0.333365221679671,0.483825506975585,0.180142635947894,0.647391863256862,0.605109498186038,0.527218853425122
"CU","Cuba",2010-03-01,0.523022033281156,0.227121650401139,0.554126611869985,0.686374235686984,0.336116029242639,0.404610399553302,0.444418961687601,0.258797028789263,0.588688301637191,0.440114351627509,0.526510818834387
"CU","Cuba",2010-04-01,0.395228385209471,0.165722508968982,0.579282438660341,0.630400926421228,0.229538891167762,0.392280994155782,0.47486184408875,0.228161081467709,0.609787289057289,0.627720519959315,0.459125209245313
"CU","Cuba",2010-05-01,0.516310621797195,0.196829308380525,0.53429307826066,0.625270259668087,0.279078673906427,0.390705404111053,0.542597242721264,0.215545591887863,0.622729704697576,0.609714536402709,0.455769503503333
"CU","Cuba",2010-06-01,0.419607668803957,0.344841420596953,0.696672726171324,0.723942313043264,0.332406277288323,0.499808596929799,0.381756711533914,0.353436835388258,0.436667005171794,0.589721638713576,0.467959145300576
"CU","Cuba",2010-07-01,0.447616256805836,0.397222072004978,0.666045688113933,0.721365434842554,0.395830922007584,0.492066992856453,0.398791110189285,0.284338413139454,0.521939673583041,0.511595890759933,0.433611962804896
"CU","Cuba",2010-08-01,0.447945319011243,0.384020093741967,0.668923323897338,0.700777401923925,0.33207225628928,0.536061132253272,0.423930122254217,0.368860505534678,0.472074884266641,0.620294652337356,0.44778078790854
"CU","Cuba",2010-09-01,0.494424134824577,0.384776396819139,0.636156520928928,0.775012903611357,0.358075225186255,0.474365586684008,0.429811575762913,0.368478103214008,0.490818211438343,0.592110167811155,0.47118472691791
"CU","Cuba",2010-10-01,0.475702840162046,0.472085941599408,0.569748868213999,0.787051370681946,0.302014474700504,0.517139503834294,0.483167887973391,0.453049219234814,0.634920903836719,0.649503541126288,0.485063487493312
"CU","Cuba",2010-11-01,0.471004879065236,0.393010947061805,0.611181208407673,0.635927323412586,0.285931821519841,0.456859669820202,0.37486511109076,0.371561119867521,0.654753432893625,0.611417617005313,0.473353859613641
"CU","Cuba",2010-12-01,0.55327526313511,0.329509446708472,0.498546306586277,0.70036385398741,0.319444446598138,0.50327858607617,0.414837011640849,0.278096346922486,0.671227104624144,0.528623586610615,0.512140071100174
"CU","Cuba",2011-01-01,0.431435805928187,0.293014747651884,0.570530791810599,0.550665288105458,0.377702582334915,0.510757594469534,0.383100815488132,0.333922845325493,0.564789998996306,0.714459822871599,0.492355534531649
"CU","Cuba",2011-02-01,0.445798514584609,0.323153672661006,0.595216696168453,0.597784208081962,0.286357443777209,0.539885327293611,0.468459266532853,0.287396446301444,0.579232251033407,0.731172572834076,0.438617160256398
"CU","Cuba",2011-03-01,0.575021521542355,0.372632122728919,0.574192565726535,0.623575341031864,0.324933013389102,0.514153129263921,0.451807662390713,0.30573512987139,0.570523045058571,0.635455083657921,0.510410018063482
"CU","Cuba",2011-04-01,0.451182750960193,0.304539219707795,0.610867390396902,0.592529644335904,0.298855601899317,0.443631588745747,0.432027247985232,0.265919615344229,0.646555269198999,0.681278642296578,0.513102136251274
"CU","Cuba",2011-05-01,0.659059549499132,0.385606603536603,0.431745627273085,0.566964291013694,0.413853229883272,0.60317797529156,0.46583183960688,0.458455083793139,0.708204651404992,0.638580291879592,0.555121150229663
"CU","Cuba",2011-06-01,0.623298330551067,0.386826755653946,0.457765688337413,0.527631174495154,0.365854232888711,0.636547244908746,0.508024881002204,0.397415042694769,0.611623774954106,0.57987277769773,0.6411789400251
"CY","Cyprus",2003-01-01,0.427277207511923,0.546928754651235,0.543349436294464,0.293331663144625,0.594251920652224,0.421890987098098,0.732996226048727,0.324649787735973,0.603933355290551,0.553184233719363,NA
"CY","Cyprus",2003-02-01,0.37777191916146,0.520538413426814,0.673597985249199,0.309027262798459,0.52421161196886,0.274349322922877,0.63614936156607,0.226077185681176,0.606216096264706,0.566046968777088,0.402524563336692
"CY","Cyprus",2003-03-01,0.492892766490183,0.536925486471722,0.328635324077812,0.546104692857305,0.517787082673566,0.262609615255486,0.739680855707207,0.302829933991708,0.560336526891999,0.485078981551587,0.435332342825821
